id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1060864437681381378,https://twitter.com/grimaldi1972/status/1060864437681381378,Fri Nov 09 11:59:26 +0000 2018,2018-11-09 11:59:26+00:00,grimaldi1972,Il modello delle 4e @FPAsocial @opendatasicilia #ods18 https://t.co/daFxeMcRIQ,original,,ods18,https://pbs.twimg.com/media/DrjykuPX4AEwlnt.jpg,,11,,,,it,,False,3,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",214242364,Wed Nov 10 22:52:18 +0000 2010,False,Esperto in tematiche di gestione documentale.,121,156,197,22,Capaci,mario grimaldi,2196,,,False
1060864000068591616,https://twitter.com/LuigiRosati/status/1060864000068591616,Fri Nov 09 11:57:42 +0000 2018,2018-11-09 11:57:42+00:00,LuigiRosati,Gianni Dominici: la questione rimane come scaricare a terra l'innovazione e le risorse culturali e professionali che operano nella PA @FPAsocial @FPA_net #ods18,original,,ods18,,,8,,,,it,,,6,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",50259955,Wed Jun 24 09:18:19 +0000 2009,False,"bids & tenders expert, european funds rain maker, training specialist, LSP facilitator. amatorial cook, screenwriter. father and husband. first of all: human.",1431,342,690,12,"Rome, Italy",luigi rosati,1311,,http://www.luigirosati.com,False
1060863452443566080,https://twitter.com/G_Stagno/status/1060863452443566080,Fri Nov 09 11:55:31 +0000 2018,2018-11-09 11:55:31+00:00,G_Stagno,.@FPAsocial al raduno #ods18 i dati sono i nostri quando gli open data sposano #opengov si crea valore pubblico @opendatasicilia @FPA_net @Digital360Group,original,,ods18 opengov,,,4,,,,it,,,4,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060863412408934400,https://twitter.com/MarinaGalluzzo/status/1060863412408934400,Fri Nov 09 11:55:22 +0000 2018,2018-11-09 11:55:22+00:00,MarinaGalluzzo,"I cittadini vanno coinvolti in tutte le fasi: ci deve essere un nuovo modo di intendere il rapporto PA-cittadino. I cittadini non sono portatori di problemi, ma portatori di soluzioni. @GianniDominici @opendatasicilia #ods18 https://t.co/En3Io7TOqH",original,,ods18,https://pbs.twimg.com/media/DrjxpWrWsAI0_tD.jpg,,14,,,,it,,False,9,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1012989822,Sat Dec 15 11:18:25 +0000 2012,False,"Comunicatore pubblico, #SMM cultura e musei, giurista digitale con la passione per #trasparenza #opendata e #PA Digitale. Sognatrice da sempre.",4694,566,1105,22,"Udine, Friuli-Venezia Giulia",marinagalluzzo,4251,,,False
1060862805916770305,https://twitter.com/LuigiRosati/status/1060862805916770305,Fri Nov 09 11:52:57 +0000 2018,2018-11-09 11:52:57+00:00,LuigiRosati,Gianni Dominici illustra lo scenario in cui si sviluppano gli Open Data nella PA: open government vs PA normativa e difensiva @FPAsocial @FPA_net #ods18,original,,ods18,,,6,,,,it,,,3,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",50259955,Wed Jun 24 09:18:19 +0000 2009,False,"bids & tenders expert, european funds rain maker, training specialist, LSP facilitator. amatorial cook, screenwriter. father and husband. first of all: human.",1431,342,690,12,"Rome, Italy",luigi rosati,1311,,http://www.luigirosati.com,False
1060862782164353025,https://twitter.com/noordungp/status/1060862782164353025,Fri Nov 09 11:52:51 +0000 2018,2018-11-09 11:52:51+00:00,noordungp,"#ods18: #trasparenza, #partecipazione e #collaborazione",original,,ods18 trasparenza partecipazione collaborazione,,,1,,,,und,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060862588190449664,https://twitter.com/noordungp/status/1060862588190449664,Fri Nov 09 11:52:05 +0000 2018,2018-11-09 11:52:05+00:00,noordungp,"#ods18: ""non pubblicare per pubblicare, ma pubblicare per coinvolgere""",original,,ods18,,,6,,,,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060856667934474242,https://twitter.com/cuginacometa/status/1060856667934474242,Fri Nov 09 11:28:34 +0000 2018,2018-11-09 11:28:34+00:00,cuginacometa,Convegno Linked Open Data Sicilia #assembleaRegionaleSiciliana #ARS #ontopia #OPENdataSicilia #openArs #Foia @OdgSicilia @GiorgiaLodi @aborruso @gpirrotta #Palermo #ods18 #PalazzoNormanni  diretta online: https://t.co/isZE2t2KvA https://t.co/B8unN2dGup,original,,assembleaRegionaleSiciliana ARS ontopia OPENdataSicilia openArs Foia Palermo ods18 PalazzoNormanni,https://pbs.twimg.com/media/DrjrgsjXQAAprqB.jpg,https://youtu.be/tTAiD4eTDyw,4,,,,it,Sala Gialla. Palazzo dei Normanni,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",247055138,Fri Feb 04 00:30:32 +0000 2011,False,"#ijf17 ijf16 Press. journalist. #GiornaleDiSicilia #tech & AppleAddict. jailbreaker. Compulsive traveller⛵️. Without King or Kindom. Hope kills, kill her.",2649,461,757,11,Perugia,CUGINA COMETA ,6562,,http://www.economysicilia.it,False
1060855428287004672,https://twitter.com/noordungp/status/1060855428287004672,Fri Nov 09 11:23:38 +0000 2018,2018-11-09 11:23:38+00:00,noordungp,@FPAsocial @PalazzoNormanni @cirospat @aborruso @opendatasicilia @CostaMaurizio4 @GiorgiaLodi acc.. mi avete beccato mentre twittavo 😅,reply,,,,,2,FPAsocial,1060847740152885250,5828432,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060855170391785477,https://twitter.com/noordungp/status/1060855170391785477,Fri Nov 09 11:22:37 +0000 2018,2018-11-09 11:22:37+00:00,noordungp,"a #ods18 si parla di #trasparenza, #FOIA e #accessocivico https://t.co/iUnBlAM3Xq",original,,ods18 trasparenza FOIA accessocivico,https://pbs.twimg.com/media/DrjqI1SXQAArz7q.jpg,,3,,,,it,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060854650130362368,https://twitter.com/GigiEinaudi/status/1060854650130362368,Fri Nov 09 11:20:32 +0000 2018,2018-11-09 11:20:32+00:00,GigiEinaudi,@G_Stagno @GiorgiaLodi @FPA_net @FPAsocial @opendatasicilia Interoperare? Ma è neolingua o italiano?,reply,,,,,0,G_Stagno,1060850532842119168,352189182,it,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1396368162,Thu May 02 06:14:37 +0000 2013,False,"La guerra è pace, la libertà è schiavitù, l'ignoranza è forza.",22766,338,260,5,,gigi einaudi,36757,,,False
1060854403744309248,https://twitter.com/ninokeys/status/1060854403744309248,Fri Nov 09 11:19:34 +0000 2018,2018-11-09 11:19:34+00:00,ninokeys,Non li usa nessuno... i Linked Data e le ontologie per la pubblica amministrazione con @GiorgiaLodi a #ods2018 @opendatasicilia,original,,ods2018,,,3,,,,it,,,1,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",258012622,Sat Feb 26 19:31:59 +0000 2011,False,"Technical Content Manager @SkyUK
Passionate about Semantic Web / Linked Data research",537,145,513,5,Palermo / Lisboa / London,Antonino Lo Bue,597,,https://it.linkedin.com/in/antoninolobue,False
1060854153981894656,https://twitter.com/stelab_82/status/1060854153981894656,Fri Nov 09 11:18:34 +0000 2018,2018-11-09 11:18:34+00:00,stelab_82,"@GiorgiaLodi illustra cosa è e a che serve OntòPIA, la rete di ontologie elaborata da @AgidGov per la PA.
grazie, molto interessante!
#ods18 @cofficegroup https://t.co/s4RNjIYiNQ",original,,ods18,https://pbs.twimg.com/media/DrjpN3rXgAAwrV_.jpg,,14,GiorgiaLodi,,395972891,it,"Palermo, Sicily",False,8,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1103363262,Sat Jan 19 10:33:57 +0000 2013,False,"Civic hacker, whatever that means",234,148,215,17,,Stefano La Barbera,395,,http://www.iovotofuorisede.it,False
1060850712589012992,https://twitter.com/VBazzarin/status/1060850712589012992,Fri Nov 09 11:04:54 +0000 2018,2018-11-09 11:04:54+00:00,VBazzarin,"Ottima prestazione di OntoPiA da parte di @GiorgiaLodi a #ODS18 

#opendata #LOD 

Qui trovate tutte le info e le risorse 
https://t.co/F7hm4swDNZ https://t.co/n5t6GS8eb1",original,,ODS18 opendata LOD,https://pbs.twimg.com/media/DrjmFxkX4AACUQG.jpg,https://github.com/italia/daf-ontologie-vocabolari-controllati,16,,,,it,,False,8,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",81105552,Fri Oct 09 13:15:15 +0000 2009,False,“Unthinking respect for authority is the greatest enemy of truth.”,7756,2045,2048,91,Bologna/Barcelona/Brooklyn,VALENTINA,11975,,https://educazioneaperta.eu/wp/valentina-bazzarin/,False
1060850532842119168,https://twitter.com/G_Stagno/status/1060850532842119168,Fri Nov 09 11:04:11 +0000 2018,2018-11-09 11:04:11+00:00,G_Stagno,"La bellezza della parola #interoperare e la necessità di rendere comunicabili le #ontologie 
#ontopia è un gran lavoro di #collaborazione tra stakeholder @GiorgiaLodi #ods18 @FPA_net @FPAsocial @opendatasicilia",original,,interoperare ontologie ontopia collaborazione ods18,,,17,,,,it,,,7,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060847872181223424,https://twitter.com/cirospat/status/1060847872181223424,Fri Nov 09 10:53:36 +0000 2018,2018-11-09 10:53:36+00:00,cirospat,"#OntoPiA illustrato  efficacemente da @GiorgiaLodi a #ods18
Ontologie, e vocabulari controllati https://t.co/VUDtp3X2sb",original,,OntoPiA ods18,https://pbs.twimg.com/media/DrjjgpdWoAAgTWU.jpg,,18,,,,it,,False,7,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",19601283,Tue Jan 27 16:54:00 +0000 2009,False,cultura:  #ICT #OpenData #DB #Maps #Digital #OpenGov #Rainforest #ServiceCoDesign #CrowdSourcing,3230,1174,898,85,,Ciro Spataro,5985,,http://cirospat.readthedocs.io,False
1060847740152885250,https://twitter.com/FPAsocial/status/1060847740152885250,Fri Nov 09 10:53:05 +0000 2018,2018-11-09 10:53:05+00:00,FPAsocial,#ods18 @PalazzoNormanni @cirospat @aborruso  @opendatasicilia @FPAsocial @CostaMaurizio4 @GiorgiaLodi https://t.co/tjgUngYvBm,original,,ods18,https://pbs.twimg.com/media/DrjjZIpXgAAZHa8.jpg,,19,,,,und,,False,12,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5828432,Mon May 07 09:50:48 +0000 2007,False,#openinnovation #socialPA #startup #opendata #opengovernment #smartcity #socialnetwork #cloudcomputing #opensource #bidgata #trasparenza #partecipazione,7936,10172,2519,440,Roma,Gianni Dominici,21559,,http://www.forumpa.it,False
1060846709939560448,https://twitter.com/MarinaGalluzzo/status/1060846709939560448,Fri Nov 09 10:48:59 +0000 2018,2018-11-09 10:48:59+00:00,MarinaGalluzzo,"@GiorgiaLodi parla della rete OntoPiA, dell’importanza di ontologie e vocabolari controllati #ods18 @opendatasicilia https://t.co/5B4HyKf7Qn",original,,ods18,https://pbs.twimg.com/media/Drjic-nWsAA3C7S.jpg,,4,GiorgiaLodi,,395972891,it,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1012989822,Sat Dec 15 11:18:25 +0000 2012,False,"Comunicatore pubblico, #SMM cultura e musei, giurista digitale con la passione per #trasparenza #opendata e #PA Digitale. Sognatrice da sempre.",4694,566,1105,22,"Udine, Friuli-Venezia Giulia",marinagalluzzo,4251,,,False
1060845995112779776,https://twitter.com/noordungp/status/1060845995112779776,Fri Nov 09 10:46:09 +0000 2018,2018-11-09 10:46:09+00:00,noordungp,#ods18 @GiorgiaLodi spiega #OntoPiA e i #LinkedOpenData https://t.co/fHgIdXlWPf,original,,ods18 OntoPiA LinkedOpenData,https://pbs.twimg.com/media/DrjhzBWX4AEyb32.jpg,,2,,,,it,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060845724924080128,https://twitter.com/grimaldi1972/status/1060845724924080128,Fri Nov 09 10:45:05 +0000 2018,2018-11-09 10:45:05+00:00,grimaldi1972,OntoPiA @GiorgiaLodi ci spiega l’utilizzo dei linked open data #ods18 @opendatasicilia https://t.co/HUsKYGBgQt,original,,ods18,https://pbs.twimg.com/media/Drjhi1xWoAAiFbm.jpg,,15,,,,it,Sala Gialla. Palazzo dei Normanni,False,8,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",214242364,Wed Nov 10 22:52:18 +0000 2010,False,Esperto in tematiche di gestione documentale.,121,156,197,22,Capaci,mario grimaldi,2196,,,False
1060844951414759429,https://twitter.com/aborruso/status/1060844951414759429,Fri Nov 09 10:42:00 +0000 2018,2018-11-09 10:42:00+00:00,aborruso,Grazie al compagno @openantani per questo omaggio. Viva @opendatasicilia #ods18 https://t.co/8NKsMBq74i,quote,,ods18,,https://twitter.com/openantani/status/1060814026417074176,12,,,,it,,False,0,1060814026417074176,openantani,1038699678488055808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060844573067493376,https://twitter.com/pablopersico78/status/1060844573067493376,Fri Nov 09 10:40:30 +0000 2018,2018-11-09 10:40:30+00:00,pablopersico78,Parliamo di OntoPiA con @GiorgiaLodi a #ods18 https://t.co/eQaKbRfaXt,original,,ods18,https://pbs.twimg.com/media/DrjggL8WwAAfypz.jpg,,6,,,,it,,False,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",961758770002059264,Fri Feb 09 00:28:54 +0000 2018,False,"#ICT #OpenData #OpenGov #PA faccio cose, leggo gente",1167,50,128,0,"Napoli, Campania",Pablo,274,,,False
1060841710585044992,https://twitter.com/gbvitrano/status/1060841710585044992,Fri Nov 09 10:29:07 +0000 2018,2018-11-09 10:29:07+00:00,gbvitrano,@aborruso Grazie a @opendatasicilia 😀,reply,,,,,1,aborruso,1060835826798604289,1317611,it,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",716143675416395776,Sat Apr 02 06:02:12 +0000 2016,False,#Maker #OpenData #OpenStreetMap #Gis #Qgis #Webgis #WebMapping #Opensurce #Webdesign #Webmasters https://t.co/ZVT9MeQWjw,2771,162,118,9,"Palermo, Sicilia",gb vitrano,435,,https://coseerobe.gbvitrano.it/,False
1060838772110229504,https://twitter.com/pablopersico78/status/1060838772110229504,Fri Nov 09 10:17:27 +0000 2018,2018-11-09 10:17:27+00:00,pablopersico78,"Effetti speciali da #ods18, @gpirrotta chiede ad ok!google i dati dell'ARS... https://t.co/7EkNlZiEl4",original,,ods18,https://pbs.twimg.com/media/DrjbO56XQAA3woQ.jpg,,5,,,,it,,False,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",961758770002059264,Fri Feb 09 00:28:54 +0000 2018,False,"#ICT #OpenData #OpenGov #PA faccio cose, leggo gente",1167,50,128,0,"Napoli, Campania",Pablo,274,,,False
1060838694805032960,https://twitter.com/imatranga/status/1060838694805032960,Fri Nov 09 10:17:08 +0000 2018,2018-11-09 10:17:08+00:00,imatranga,"Tanti esempi di come sfruttare i dati #OpenARS per analizzare e capire meglio le nostre legislature, al raduno #ODS18 @dataibi @gpirrotta https://t.co/NrlzottrPf",original,,OpenARS ODS18,https://pbs.twimg.com/media/DrjbKDRXgAEPcsQ.jpg,,7,,,,it,,False,3,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",250618108,Fri Feb 11 13:10:29 +0000 2011,False,I like looking at IT research results from a different perspective to find the way to present them to the outside world,170,55,84,10,Italy,Isabel,282,,,False
1060838572872351744,https://twitter.com/noordungp/status/1060838572872351744,Fri Nov 09 10:16:39 +0000 2018,2018-11-09 10:16:39+00:00,noordungp,#ods18 dimostrazione live dell'assistente vocale collegata ad #OpenARS bravissimi @dataibi e @gpirrotta https://t.co/iL98D6vkjg,original,,ods18 OpenARS,https://pbs.twimg.com/media/DrjbC02W4AAKROQ.jpg,,11,,,,it,,False,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060838252909862912,https://twitter.com/G_Stagno/status/1060838252909862912,Fri Nov 09 10:15:23 +0000 2018,2018-11-09 10:15:23+00:00,G_Stagno,".@gpirrotta parla con l'app di prova che risponde su domande dei dati in #openars Fantastico! 📢📢📢 dai dati al valore pubblico, solo un esempio delle possibilità!
@opendatasicilia #ods18 @dataibi @aborruso @FPA_net https://t.co/1K4bNdRc0w",original,,openars ods18,https://pbs.twimg.com/media/DrjawikXgAAWwNa.jpg,,20,,,,it,,False,17,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060837096238268416,https://twitter.com/giuragu/status/1060837096238268416,Fri Nov 09 10:10:47 +0000 2018,2018-11-09 10:10:47+00:00,giuragu,@aborruso Per #ods18 il minimo che potessi fare :),reply,,ods18,,,0,aborruso,1060835822361083904,1317611,it,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",995307336,Fri Dec 07 15:44:18 +0000 2012,False,Tra il dire e il fare c'è di mezzo...la volontà,263,188,372,10,,Giuseppe Ragusa,310,,,False
1060835818489724929,https://twitter.com/aborruso/status/1060835818489724929,Fri Nov 09 10:05:43 +0000 2018,2018-11-09 10:05:43+00:00,aborruso,"Il raduno di @opendatasicilia  in diretta qui https://t.co/uVG2zZdwCE #ods18.
Un primo grazie a @gpirrotta @dataibi!",original,,ods18,,https://www.youtube.com/watch?v=tTAiD4eTDyw,8,,,,it,"Palermo, Sicily",False,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060835145614352384,https://twitter.com/totofiandaca/status/1060835145614352384,Fri Nov 09 10:03:02 +0000 2018,2018-11-09 10:03:02+00:00,totofiandaca,@openantani @aborruso @opendatasicilia @Agenzia_Entrate Geniale!!!,reply,,,,,1,openantani,1060814026417074176,1038699678488055808,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",387562177,Sun Oct 09 08:38:56 +0000 2011,False,incredibilMENTE esagerato.,1907,171,63,11,Italia,Totò Fiandaca,1832,,https://pigrecoinfinito.wordpress.com/,False
1060835100320034817,https://twitter.com/GiorgiaLodi/status/1060835100320034817,Fri Nov 09 10:02:51 +0000 2018,2018-11-09 10:02:51+00:00,GiorgiaLodi,Davide Taibi @dataibi fa vedere che tipo di analisi si possono fare grazie ai dati nativamente collegati #linkeddata Bravissimi 😊/cc @opendatasicilia,original,,linkeddata,,,4,,,,it,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395972891,Sat Oct 22 15:06:53 +0000 2011,False,"Collaborations with @stlab_cnr. and #AgID. If you wish to know what I have done so far, you can check this out: https://t.co/3KnRFqTF5V",5656,1052,580,103,Rome,Giorgia Lodi,8247,,,False
1060833461286699008,https://twitter.com/grimaldi1972/status/1060833461286699008,Fri Nov 09 09:56:21 +0000 2018,2018-11-09 09:56:21+00:00,grimaldi1972,"OpenARS @dataibi ci illustra la potenzialità dei dati, mattoncini di conoscenza da collegare ad altri dati x creare valore @opendatasicilia #ods18 https://t.co/k0byAjUI9I",original,,ods18,https://pbs.twimg.com/media/DrjWZdEX0AAikEQ.jpg,,8,,,,it,Sala Gialla. Palazzo dei Normanni,False,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",214242364,Wed Nov 10 22:52:18 +0000 2010,False,Esperto in tematiche di gestione documentale.,121,156,197,22,Capaci,mario grimaldi,2196,,,False
1060833192427618304,https://twitter.com/noordungp/status/1060833192427618304,Fri Nov 09 09:55:17 +0000 2018,2018-11-09 09:55:17+00:00,noordungp,#ods18 @gpirrotta potrebbe essere interessare una navigazione con #LodLive,original,,ods18 LodLive,,,1,,,,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060832967508062208,https://twitter.com/aborruso/status/1060832967508062208,Fri Nov 09 09:54:23 +0000 2018,2018-11-09 09:54:23+00:00,aborruso,"@dataibi e @gpirrotta a #ods18  di @opendatasicilia ""ci spiegano le cose"" e presentano https://t.co/bVLxpMh2YS https://t.co/ZLwjMt0ekz",original,,ods18,https://pbs.twimg.com/media/DrjV8OwX4AAFlF-.jpg,http://www.openars.org,7,dataibi,,2274780686,it,,False,5,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060832795797401600,https://twitter.com/CesareGerbino/status/1060832795797401600,Fri Nov 09 09:53:42 +0000 2018,2018-11-09 09:53:42+00:00,CesareGerbino,Buon raduno e grazie della condivisione ....#ods18 https://t.co/74cD1wDvBg,quote,,ods18,,https://twitter.com/opendatasicilia/status/1060829570172104704,0,,,,it,,False,0,1060829570172104704,opendatasicilia,2696489514,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",747327163,Thu Aug 09 14:28:00 +0000 2012,False,"This is Cesare Gerbino twitter profile: tweets are written by Cesare Gerbino,  so the views expressed  are mine and not necessarily those of my employer.",6954,326,305,138,,Cesare Gerbino,8034,,http://cesaregerbino.wordpress.com/,False
1060831630393307136,https://twitter.com/openpolis/status/1060831630393307136,Fri Nov 09 09:49:04 +0000 2018,2018-11-09 09:49:04+00:00,openpolis,Oggi parliamo di diritto digitale alla città al bellissimo raduno OpenData Sicilia #ods18 https://t.co/6664gFGfr0,original,,ods18,,http://www.openpolis.it/eventi/openpolis-a-linked-opendata-sicilia/?utm_campaign=coschedule&utm_source=twitter&utm_medium=openpolis&utm_content=Openpolis%20a%20%22Linked%20OpenData%20Sicilia%22,1,,,,it,,False,1,,,,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",83212310,Sat Oct 17 20:23:27 +0000 2009,False,"Colleghiamo i dati per fare trasparenza, li distribuiamo per innescare partecipazione. Costruiamo strumenti liberi e gratuiti per aprire la politica.",648,9409,300,360,,Openpolis,7995,,http://www.openpolis.it,True
1060830490985447424,https://twitter.com/GiorgiaLodi/status/1060830490985447424,Fri Nov 09 09:44:32 +0000 2018,2018-11-09 09:44:32+00:00,GiorgiaLodi,"E @gpirrotta spiega i #linkeddata in maniera semplice semplice, mostrando la potenza e i benefici del paradigma /cc @opendatasicilia",original,,linkeddata,,,7,,,,it,,,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395972891,Sat Oct 22 15:06:53 +0000 2011,False,"Collaborations with @stlab_cnr. and #AgID. If you wish to know what I have done so far, you can check this out: https://t.co/3KnRFqTF5V",5656,1052,580,103,Rome,Giorgia Lodi,8247,,,False
1060830481611137025,https://twitter.com/G_Stagno/status/1060830481611137025,Fri Nov 09 09:44:30 +0000 2018,2018-11-09 09:44:30+00:00,G_Stagno,.@gpirrotta dal web di documenti al web semantico nel raduno #ods18 @opendatasicilia come interrogare il web con #openars https://t.co/iKbwz5HqhT,original,,ods18 openars,https://pbs.twimg.com/media/DrjTsexWkAE95-d.jpg,,4,,,,it,,False,3,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060829570172104704,https://twitter.com/opendatasicilia/status/1060829570172104704,Fri Nov 09 09:40:53 +0000 2018,2018-11-09 09:40:53+00:00,opendatasicilia,Il nostro raduno #ods18 è in diretta qui https://t.co/GZErDLkXuW grazie a @FPA_net e @FPAsocial,original,,ods18,,http://bit.ly/2QCBJyY,26,,,,it,,False,19,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2696489514,Thu Jul 31 20:02:25 +0000 2014,False,@opendatasicilia e' una iniziativa civica che si propone di far conoscere e diffondere la cultura dell'open government e le prassi dell'open data in Sicilia,340,1209,675,54,Sicilia,opendatasicilia,1526,,http://opendatasicilia.it/,False
